@attribute measureDivergence numeric
@attribute measureBayesScore numeric
@attribute measureBDeuScore numeric
@attribute measureMDLScore numeric
@attribute measureAICScore numeric
@attribute measureEntropyScore numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data

learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,2,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,59,6,0,90.769231,9.230769,0,0.868775,0.057789,0.213752,16.14803,50.608303,122.501484,2175.195728,-2052.694244,1.884638,33.46455,-31.579911,103.759297,1.596297,5462.700452,1,24,0.04878,2,0.95122,39,0,0,0.923077,1,0.96,0.937043,0.973577,0.917201,0.907692,0.039951,0.960049,0.092308,0.908256,0.907692,0.903216,0.87593,0.931709,0.838041,0.882262,0.907692,0.007,0,0.0156,0,15.6001,0,8747,137058,17520,90.769231,26.153846,'Number of leaves: 11\nSize of the tree: 21\n',?,?,?,?,?,?,?,?,?,21,11,11,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,2,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,64,1,0,98.461538,1.538462,0,0.978405,0.020647,0.087895,5.769324,20.810258,122.501484,7.061039,115.440446,1.884638,0.108631,1.776007,117.527339,1.808113,6187.557767,1,24,0,0,1,41,0,0,1,1,1,1,1,1,0.984615,0.006355,0.993645,0.015385,0.985385,0.984615,0.984547,0.979463,0.993592,0.976593,0.984969,0.984615,0.007,0,0,0,0,0,9191,137058,17520,98.461538,25.384615,'Number of leaves: 12\nSize of the tree: 23\n',?,?,?,?,?,?,?,?,?,23,12,12,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,586,66,64,2,0,96.969697,3.030303,0,0.957638,0.030297,0.12399,8.439365,29.251981,125.607217,16.833852,108.773365,1.90314,0.255058,1.648081,116.04749,1.758295,6116.24189,1,24,0,0,1,42,0,0,1,1,1,1,1,1,0.969697,0.008913,0.991087,0.030303,0.973262,0.969697,0.968479,0.963981,0.991625,0.953499,0.948661,0.969697,0.007,0,0.0156,0,15.6001,0,8747,136829,17749,96.969697,25.757576,'Number of leaves: 11\nSize of the tree: 21\n',?,?,?,?,?,?,?,?,?,21,11,11,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,586,66,62,4,0,93.939394,6.060606,0,0.915655,0.039677,0.171769,11.05204,40.524066,125.607217,25.24074,100.366477,1.90314,0.382435,1.520704,114.22679,1.730709,6020.282525,1,24,0,0,1,42,0,0,1,1,1,1,1,1,0.939394,0.021163,0.978837,0.060606,0.939394,0.939394,0.939394,0.918231,0.977725,0.914521,0.940351,0.939394,0.006,0,0,0,0,0,9191,136829,17749,93.939394,25.757576,'Number of leaves: 12\nSize of the tree: 23\n',?,?,?,?,?,?,?,?,?,23,12,12,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.912869,0.044531,0.168041,12.443299,39.785622,122.501484,22.767224,99.73426,1.884638,0.350265,1.534373,109.131365,1.678944,5745.528076,1,24,0.04878,2,0.95122,39,0,0,0.923077,1,0.96,0.937043,0.984756,0.950612,0.938462,0.028981,0.971019,0.061538,0.939231,0.938462,0.936485,0.916229,0.972526,0.918575,0.928645,0.938462,0.007,0,0.0156,0,15.6001,0,8747,137058,17520,95.384615,26.538462,'Number of leaves: 11\nSize of the tree: 21\n',?,?,?,?,?,?,?,?,?,21,11,11,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,59,6,0,90.769231,9.230769,0,0.869522,0.057984,0.206277,16.202507,48.838617,122.501484,1099.980398,-977.478914,1.884638,16.922775,-15.038137,103.781719,1.596642,5463.880908,1,24,0.02439,1,0.97561,40,0,0,0.96,1,0.979592,0.967773,0.999492,0.998333,0.907692,0.032802,0.967198,0.092308,0.90394,0.907692,0.903547,0.878181,0.959045,0.873402,0.871134,0.907692,0.007,0,0,0,0,0,7415,137058,17520,95.384615,30.769231,'Number of leaves: 8\nSize of the tree: 15\n',?,?,?,?,?,?,?,?,?,15,8,8,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,64,1,0,98.461538,1.538462,0,0.978377,0.02507,0.09315,7.005387,22.05435,122.501484,10.33862,112.162864,1.884638,0.159056,1.725583,115.827877,1.781967,6098.084815,1,24,0,0,1,41,0,0,1,1,1,1,1,1,0.984615,0.004615,0.995385,0.015385,0.985577,0.984615,0.984272,0.981589,0.995703,0.975087,0.972705,0.984615,0.006,0.001,0.0156,0,15.6001,0,8303,137058,17520,98.461538,26.538462,'Number of leaves: 10\nSize of the tree: 19\n',?,?,?,?,?,?,?,?,?,19,10,10,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,3,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.913506,0.043224,0.17318,12.078325,41.002513,122.501484,1092.873438,-970.371954,1.884638,16.813438,-14.928799,109.394029,1.682985,5759.356755,1,24,0,0,1,41,0,0,1,1,1,1,1,1,0.938462,0.019181,0.980819,0.061538,0.939025,0.938462,0.937033,0.921207,0.966966,0.903159,0.916071,0.938462,0.007,0,0,0,0,0,9635,137058,17520,93.846154,25.769231,'Number of leaves: 13\nSize of the tree: 25\n',?,?,?,?,?,?,?,?,?,25,13,13,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,60,5,0,92.307692,7.692308,0,0.891486,0.047208,0.193485,13.178645,45.75931,122.78741,34.511576,88.275834,1.889037,0.530947,1.35809,108.098667,1.663056,5692.593232,1,24,0.04878,2,0.95122,39,0,0,0.923077,1,0.96,0.937043,0.97561,0.923077,0.923077,0.03395,0.96605,0.076923,0.923393,0.923077,0.92186,0.894697,0.956571,0.881064,0.916558,0.923077,0.007,0,0.0156,0,15.6001,0,8303,137058,17520,92.307692,25.384615,'Number of leaves: 10\nSize of the tree: 19\n',?,?,?,?,?,?,?,?,?,19,10,10,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.914949,0.043992,0.170062,12.222636,40.00595,124.441594,2159.388085,-2034.946491,1.914486,33.221355,-31.306869,111.533695,1.715903,5882.152152,0.956522,22,0,0,1,42,0.043478,1,1,0.956522,0.977778,0.96658,0.978261,0.971906,0.938462,0.018098,0.981902,0.061538,0.939271,0.938462,0.938498,0.919546,0.968295,0.921665,0.925188,0.938462,0.007,0,0,0,0,0,9635,137058,17520,95.384615,26.153846,'Number of leaves: 13\nSize of the tree: 25\n',?,?,?,?,?,?,?,?,?,25,13,13,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,60,5,0,92.307692,7.692308,0,0.893478,0.045918,0.182264,12.757623,42.87647,124.441594,2160.338098,-2035.896504,1.914486,33.235971,-31.321485,110.886035,1.705939,5847.995317,1,23,0.02381,1,0.97619,41,0,0,0.958333,1,0.978723,0.967221,0.998447,0.994565,0.923077,0.027392,0.972608,0.076923,0.923496,0.923077,0.920338,0.896391,0.958841,0.914242,0.916601,0.923077,0.006,0.001,0.0156,0,15.6001,0,10967,137058,17520,95.384615,26.923077,'Number of leaves: 16\nSize of the tree: 31\n',?,?,?,?,?,?,?,?,?,31,16,16,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,65,0,0,100,0,0,1,0.012763,0.022126,3.554798,5.219545,123.799654,2.441044,121.35861,1.90461,0.037555,1.867056,121.35861,1.867056,6396.665576,1,24,0,0,1,41,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.007,0,0,0,0,0,9191,137058,17520,100,25.384615,'Number of leaves: 12\nSize of the tree: 23\n',?,?,?,?,?,?,?,?,?,23,12,12,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,586,66,65,1,0,98.484848,1.515152,0,0.978866,0.021432,0.091785,5.96992,21.654043,125.607217,1076.74963,-951.142413,1.90314,16.314388,-14.411249,119.563813,1.811573,6301.56846,1,24,0,0,1,42,0,0,1,1,1,1,1,1,0.984848,0.004456,0.995544,0.015152,0.985795,0.984848,0.984588,0.981822,0.990196,0.97248,0.975269,0.984848,0.007,0,0.0156,0,15.6001,0,10523,136829,17749,98.484848,26.136364,'Number of leaves: 15\nSize of the tree: 29\n',?,?,?,?,?,?,?,?,?,29,15,15,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,586,66,61,5,0,92.424242,7.575758,0,0.894163,0.046798,0.187936,13.035527,44.338158,125.607217,1095.633564,-970.026347,1.90314,16.600509,-14.697369,110.654014,1.676576,5831.980615,1,24,0,0,1,42,0,0,1,1,1,1,1,1,0.924242,0.024921,0.975079,0.075758,0.926653,0.924242,0.921697,0.902707,0.96944,0.903483,0.904161,0.924242,0.007,0,0,0,0,0,10523,136829,17749,93.939394,26.136364,'Number of leaves: 15\nSize of the tree: 29\n',?,?,?,?,?,?,?,?,?,29,15,15,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,63,2,0,96.923077,3.076923,0,0.956854,0.026236,0.1257,7.331168,29.761014,122.501484,1082.774015,-960.272531,1.884638,16.658062,-14.773424,115.457272,1.776266,6078.573279,1,24,0.02439,1,0.97561,40,0,0,0.96,1,0.979592,0.967773,0.987805,0.96,0.969231,0.010862,0.989138,0.030769,0.971769,0.969231,0.968802,0.960167,0.969534,0.944996,0.960374,0.969231,0.007,0,0.0156,0,15.6001,0,10079,137058,17520,96.923077,26.153846,'Number of leaves: 14\nSize of the tree: 27\n',?,?,?,?,?,?,?,?,?,27,14,14,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.913506,0.041138,0.174824,11.495165,41.391746,122.501484,25.105535,97.395949,1.884638,0.386239,1.498399,110.735781,1.703627,5829.99709,1,24,0,0,1,41,0,0,1,1,1,1,1,1,0.938462,0.023679,0.976321,0.061538,0.94049,0.938462,0.937802,0.917305,0.974074,0.911805,0.939286,0.938462,0.007,0,0,0,0,0,10523,137058,17520,93.846154,26.538462,'Number of leaves: 15\nSize of the tree: 29\n',?,?,?,?,?,?,?,?,?,29,15,15,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,60,5,0,92.307692,7.692308,0,0.892704,0.046373,0.181297,12.92571,42.803418,123.143425,2159.672543,-2036.529118,1.894514,33.225731,-31.331217,108.533643,1.669748,5717.307748,1,23,0.02381,1,0.97619,41,0,0,0.958333,1,0.978723,0.967221,0.999482,0.998188,0.923077,0.023516,0.976484,0.076923,0.924783,0.923077,0.920998,0.901042,0.96543,0.912609,0.895167,0.923077,0.007,0,0,0,0,0,9635,137058,17520,95.384615,26.538462,'Number of leaves: 13\nSize of the tree: 25\n',?,?,?,?,?,?,?,?,?,25,13,13,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.913449,0.041768,0.165157,11.642207,38.992963,123.143425,1088.856994,-965.713569,1.894514,16.751646,-14.857132,110.315541,1.697162,5811.174109,1,23,0.047619,2,0.952381,40,0,0,0.92,1,0.958333,0.93605,0.98706,0.954934,0.938462,0.028228,0.971772,0.061538,0.939495,0.938462,0.936657,0.916176,0.972177,0.93893,0.930609,0.938462,0.007,0,0,0,0,0,9191,137058,17520,96.923077,26.538462,'Number of leaves: 12\nSize of the tree: 23\n',?,?,?,?,?,?,?,?,?,23,12,12,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,62,3,0,95.384615,4.615385,0,0.935388,0.031767,0.14981,8.868029,35.430142,122.78741,1086.178064,-963.390654,1.889037,16.710432,-14.821395,113.876992,1.751954,5996.886078,1,24,0,0,1,41,0,0,1,1,1,1,1,1,0.953846,0.016808,0.983192,0.046154,0.95444,0.953846,0.953725,0.937721,0.971165,0.924901,0.955536,0.953846,0.006,0,0,0,0,0,9191,137058,17520,95.384615,25,'Number of leaves: 12\nSize of the tree: 23\n',?,?,?,?,?,?,?,?,?,23,12,12,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.914921,0.039664,0.146022,11.047685,34.446975,123.799654,15.795513,108.004141,1.90461,0.243008,1.661602,112.562225,1.731727,5933.018758,0.875,21,0,0,1,41,0.125,3,1,0.875,0.933333,0.902962,1,1,0.938462,0.018462,0.981538,0.061538,0.951417,0.938462,0.94003,0.921127,0.995668,0.975543,0.937255,0.938462,0.007,0,0,0,0,0,9191,137058,17520,98.461538,26.538462,'Number of leaves: 12\nSize of the tree: 23\n',?,?,?,?,?,?,?,?,?,23,12,12,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,59,6,0,90.769231,9.230769,0,0.871668,0.055045,0.208563,15.331832,49.20075,123.799654,2169.938845,-2046.139191,1.90461,33.383675,-31.479064,107.449363,1.653067,5663.525968,1,24,0.04878,2,0.95122,39,0,0,0.923077,1,0.96,0.937043,0.987805,0.96,0.907692,0.030381,0.969619,0.092308,0.922647,0.907692,0.904259,0.883446,0.942132,0.88307,0.886637,0.907692,0.006,0,0.0156,0,15.6001,0,8747,137058,17520,92.307692,25.384615,'Number of leaves: 11\nSize of the tree: 21\n',?,?,?,?,?,?,?,?,?,21,11,11,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.91385,0.044548,0.171636,12.408088,40.489567,123.799654,24.790273,99.00938,1.90461,0.381389,1.523221,108.975328,1.676544,5743.957751,1,24,0,0,1,41,0,0,1,1,1,1,1,1,0.938462,0.018462,0.981538,0.061538,0.951417,0.938462,0.936536,0.927042,0.981346,0.912955,0.905753,0.938462,0.007,0,0,0,0,0,7859,137058,17520,93.846154,25.769231,'Number of leaves: 9\nSize of the tree: 17\n',?,?,?,?,?,?,?,?,?,17,9,9,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,586,66,62,4,0,93.939394,6.060606,0,0.915439,0.040436,0.163745,11.26344,38.63099,125.607217,2156.927873,-2031.320656,1.90314,32.680725,-30.777586,113.009619,1.712267,5956.131941,1,24,0,0,1,42,0,0,1,1,1,1,1,1,0.939394,0.018796,0.981204,0.060606,0.939949,0.939394,0.937987,0.922433,0.964118,0.917446,0.920536,0.939394,0.007,0,0.0156,0,15.6001,0,9635,136829,17749,95.454545,25.757576,'Number of leaves: 13\nSize of the tree: 25\n',?,?,?,?,?,?,?,?,?,25,13,13,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,586,66,60,6,0,90.909091,9.090909,0,0.873199,0.054542,0.208486,15.19264,49.186368,125.607217,3238.355932,-3112.748715,1.90314,49.065999,-47.162859,108.343361,1.641566,5710.198465,1,24,0.047619,2,0.952381,40,0,0,0.923077,1,0.96,0.937614,0.999008,0.996795,0.909091,0.030408,0.969592,0.090909,0.910127,0.909091,0.907582,0.881337,0.950839,0.897622,0.885554,0.909091,0.007,0,0,0,0,0,10967,136829,17749,93.939394,26.893939,'Number of leaves: 16\nSize of the tree: 31\n',?,?,?,?,?,?,?,?,?,31,16,16,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,63,2,0,96.923077,3.076923,0,0.957181,0.029692,0.116021,8.270135,27.369624,123.799654,11.542808,112.256846,1.90461,0.177582,1.727028,115.276944,1.773491,6076.10832,1,24,0,0,1,41,0,0,1,1,1,1,1,1,0.969231,0.006775,0.993225,0.030769,0.969231,0.969231,0.969231,0.962456,0.995072,0.973798,0.952083,0.969231,0.006,0,0.0156,0,15.6001,0,8747,137058,17520,98.461538,26.153846,'Number of leaves: 11\nSize of the tree: 21\n',?,?,?,?,?,?,?,?,?,21,11,11,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,57,8,0,87.692308,12.307692,0,0.826551,0.068143,0.236303,19.02257,55.88578,122.78741,47.642557,75.144853,1.889037,0.732962,1.156075,101.267371,1.55796,5332.849756,1,24,0.073171,3,0.926829,38,0,0,0.888889,1,0.941176,0.907661,0.972561,0.914352,0.876923,0.049836,0.950164,0.123077,0.874553,0.876923,0.873519,0.831766,0.949124,0.855467,0.861485,0.876923,0.007,0,0,0,0,0,8303,137058,17520,90.769231,26.538462,'Number of leaves: 10\nSize of the tree: 19\n',?,?,?,?,?,?,?,?,?,19,10,10,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,62,3,0,95.384615,4.615385,0,0.935151,0.031991,0.149476,8.930678,35.351212,122.78741,1086.304203,-963.516793,1.889037,16.712372,-14.823335,112.850844,1.736167,5942.848004,1,24,0,0,1,41,0,0,1,1,1,1,1,1,0.953846,0.016808,0.983192,0.046154,0.955897,0.953846,0.95332,0.940224,0.977938,0.928174,0.943418,0.953846,0.006,0,0.0156,0,15.6001,0,10967,137058,17520,95.384615,25.384615,'Number of leaves: 16\nSize of the tree: 31\n',?,?,?,?,?,?,?,?,?,31,16,16,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,64,1,0,98.461538,1.538462,0,0.978463,0.023323,0.091125,6.510941,21.551134,122.78741,7.658408,115.129002,1.889037,0.117822,1.771215,117.243086,1.80374,6174.14825,1,24,0,0,1,41,0,0,1,1,1,1,1,1,0.984615,0.005892,0.994108,0.015385,0.985425,0.984615,0.984575,0.979519,0.992638,0.974601,0.985179,0.984615,0.007,0,0,0,0,0,9191,137058,17520,98.461538,26.923077,'Number of leaves: 12\nSize of the tree: 23\n',?,?,?,?,?,?,?,?,?,23,12,12,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,64,1,0,98.461538,1.538462,0,0.978405,0.02091,0.088117,5.843036,20.862732,122.501484,7.122725,115.378759,1.884638,0.10958,1.775058,117.474334,1.807297,6184.767157,1,24,0,0,1,41,0,0,1,1,1,1,1,1,0.984615,0.006355,0.993645,0.015385,0.985385,0.984615,0.984547,0.979463,0.993271,0.975865,0.984969,0.984615,0.006,0,0.0156,0,15.6001,0,9191,137058,17520,98.461538,25.769231,'Number of leaves: 12\nSize of the tree: 23\n',?,?,?,?,?,?,?,?,?,23,12,12,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,58,7,0,89.230769,10.769231,0,0.848887,0.059342,0.231804,16.582092,54.882429,122.501484,5385.419827,-5262.918343,1.884638,82.852613,-80.967975,104.053478,1.600823,5478.188391,0.958333,23,0,0,1,41,0.041667,1,1,0.958333,0.978723,0.967221,0.979167,0.973718,0.892308,0.037525,0.962475,0.107692,0.898462,0.892308,0.894275,0.857441,0.903498,0.829112,0.886947,0.892308,0.007,0,0,0,0,0,12299,137058,17520,89.230769,25,'Number of leaves: 19\nSize of the tree: 37\n',?,?,?,?,?,?,?,?,?,37,19,19,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,64,1,0,98.461538,1.538462,0,0.978632,0.021333,0.081035,5.932954,19.083811,124.155668,5.665022,118.490646,1.910087,0.087154,1.822933,119.045485,1.831469,6276.730488,1,23,0,0,1,42,0,0,1,1,1,1,1,1,0.984615,0.006355,0.993645,0.015385,0.985385,0.984615,0.984547,0.979463,0.999371,0.997421,0.984969,0.984615,0.006,0,0.0156,0,15.6001,0,9191,137058,17520,100,26.153846,'Number of leaves: 12\nSize of the tree: 23\n',?,?,?,?,?,?,?,?,?,23,12,12,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.914446,0.043393,0.176262,12.068021,41.509799,124.155668,1096.073142,-971.917474,1.910087,16.862664,-14.952577,111.315096,1.71254,5869.141982,1,23,0.02381,1,0.97619,41,0,0,0.958333,1,0.978723,0.967221,0.98706,0.954875,0.938462,0.022271,0.977729,0.061538,0.944532,0.938462,0.939181,0.920268,0.962073,0.906704,0.932875,0.938462,0.007,0,0,0,0,0,9191,137058,17520,93.846154,26.153846,'Number of leaves: 12\nSize of the tree: 23\n',?,?,?,?,?,?,?,?,?,23,12,12,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,586,66,62,4,0,93.939394,6.060606,0,0.915601,0.036272,0.156841,10.10355,37.002002,125.607217,17.480699,108.126518,1.90314,0.264859,1.638281,114.84949,1.740144,6053.101693,1,24,0.02381,1,0.97619,41,0,0,0.96,1,0.979592,0.968061,0.999504,0.998333,0.939394,0.021329,0.978671,0.060606,0.939352,0.939394,0.93783,0.918803,0.989178,0.954253,0.93132,0.939394,0.007,0,0.0156,0,15.6001,0,9635,136829,17749,96.969697,26.136364,'Number of leaves: 13\nSize of the tree: 25\n',?,?,?,?,?,?,?,?,?,25,13,13,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,586,66,58,8,0,87.878788,12.121212,0,0.831847,0.069222,0.239285,19.281978,56.452498,125.607217,3248.10994,-3122.502723,1.90314,49.213787,-47.310647,104.241295,1.579414,5494.000537,0.916667,22,0,0,1,42,0.083333,2,1,0.916667,0.956522,0.935414,0.958333,0.94697,0.878788,0.03829,0.96171,0.121212,0.883117,0.878788,0.879644,0.840218,0.940302,0.840776,0.866214,0.878788,0.007,0,0,0,0,0,9635,136829,17749,89.393939,25.757576,'Number of leaves: 13\nSize of the tree: 25\n',?,?,?,?,?,?,?,?,?,25,13,13,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,59,6,0,90.769231,9.230769,0,0.870389,0.053318,0.185887,14.898674,44.010998,122.501484,22.443659,100.057825,1.884638,0.345287,1.539351,105.934484,1.629761,5577.219275,1,24,0.02439,1,0.97561,40,0,0,0.96,1,0.979592,0.967773,0.998984,0.996667,0.907692,0.031063,0.968937,0.092308,0.907453,0.907692,0.907226,0.877924,0.986424,0.943447,0.888913,0.907692,0.006,0,0.0156,0,15.6001,0,8747,137058,17520,96.923077,27.307692,'Number of leaves: 11\nSize of the tree: 21\n',?,?,?,?,?,?,?,?,?,21,11,11,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20161104.1051,587,65,63,2,0,96.923077,3.076923,0,0.956681,0.028549,0.116772,7.977585,27.64723,122.501484,10.415642,112.085842,1.884638,0.160241,1.724398,114.994494,1.769146,6054.209007,1,24,0.02439,1,0.97561,40,0,0,0.96,1,0.979592,0.967773,0.998476,0.995,0.969231,0.01536,0.98464,0.030769,0.970615,0.969231,0.968486,0.957479,0.99131,0.970582,0.970631,0.969231,0.006,0.001,0,0,0,0,10523,137058,17520,98.461538,27.692308,'Number of leaves: 15\nSize of the tree: 29\n',?,?,?,?,?,?,?,?,?,29,15,15,?
